	english	sinhala	Similarity score	Alignment score
1913	If the unknown word is misspelled, you should check if the correction for it is available and if it is, click on it. If none of the words in this list is a good replacement you may type the correct word in the edit box above. To correct this word click Replace if you want to correct only this occurrence or Replace All if you want to correct all occurrences.	පදයේ අකුරු වරදවා ලියා ඇත්නම් ඒ සඳහා නිවැරදි කිරීම ප්‍රයෝජනවට ගත හැකිදැයි ඔබ පරීක්ෂාකළ යුතු අතර එසේ වේ නම් එය මත ක්ලික් කරන්න. ලැයිස්තුවෙ ඇති කිසිදු වචනයක් හොඳ ප්‍රතිස්ථාපනයක් නොවේ නම් ඉහත සැකසීම් කොටුවේ නොවැරදි වචනය යතුරු ලියනය කිරීමට ඔබට හැක. ඔබට මෙම හමුවීමේ පමණක් මෙම පදය නිවැරදි කිරීමට ප්‍රතිස්ථාපනය කරන්න ක්ලික් කරන්න හෝ සියළු හමුවීම් නිවැරදි කිරීමට අවශ්‍ය නම් සියල්ල ප්‍රතිස්ථාපනය කරන්න ක්ලික් කරන්න.	0.16833245813434464	0.422332
1914	A network error has occurred. The request has failed.	ජාල දෝෂයක් මතු විය. ඉල්ලීම අසමත් වී ඇත.	0.16833095524637856	0.564815
1915	When selected, the window borders are drawn using the titlebar colors; otherwise, they are drawn using normal border colors.	තෝරා ඇතිවිට, මාතෘකා තීරුවේ වර්‍ණයම සැරසිලි දාර සඳහා යොදාගනී එසේ නොවේනම්, ඒවා සාමාන්‍ය දාර වර්ණ යොදාගනු ඇත.	0.16832465109632722	0.448972
1916	Style This module allows you to modify the visual appearance of user interface elements, such as the widget style and effects.	රටා මෙම මොඩියුලය පරිශීලක අතුරුමුහුණත් මූලයන් හී දෘශ්‍ය පෙනුම වෙනස් කිරීමට ඉඩදෙයි, විජෙට්ටු රටා හා සැරසිලි වැනි.	0.16830076418773388	0.433704
1917	Do not wait	රැඳී නොසිටින්න	0.16829184850212187	0.541667
1918	Please enter a name for this profile:	කරුණාකර පැතිකඩ සඳහා නමක් ඇතුළත් කරන්න:	0.16828753524714557	0.402834
1919	Supported Extensions	සහායක දිගු	0.16828717167481955	0.534632
1920	Dim Inactive	අක්‍රීය අඳුරු කරන්නComment	0.16827600896067452	0.586895
1921	Find filename inside the resource type given to --path	-- පෙතට දී අති සම්පත් වර්ගය තුළ ඇති ගොනු නාමය සොයන්න	0.16825199129621532	0.535506
1922	Unknown memory controller	නොදන්නා මතක පාලකය	0.16824179819286655	0.621795
1924	Switch between running applications	ක්‍රියාත්මක වන යෙදුම් අතරේ මාරුවන්නName	0.16822103221534235	0.527778
1925	UNIX manual pages	UNIX අත්පොත් පිටුName	0.1681788116666212	1.0
1926	Whether or not JavaScript popups if allowed shall open in a new tab or in a new window.	ජාවා ස්ක්‍රිප්ට පොප් අප් වලට ඉඩදී ඇතිවිට ඒවා නව ටැබයක හෝ නව කවුළුවක විවෘත වන්නේද යන්න.	0.16815465865329315	0.325562
1927	If this option is enabled the size and orientation settings will be used when KDE starts.	මෙම විකල්පය සක්‍රීය නම් KDE ආරම්භයේදී ප්‍රමාණ හා කේන්ද්‍රීය සැකසුම් භාවිත වනු ඇත.	0.1681276405997778	0.626558
1928	Fixed number of lines:	ස්තිර පෙළී ගණන:	0.16812345801827178	0.626359
1929	Enable alarm	හැගවීම සක්‍රීය කරන්න (n)	0.1681197324569439	0.72
1930	Enable alarm	හැගවීම සක්‍රීය කරන්න	0.1681197324569439	0.857143
1931	Show Path	මාර්‍ගය පෙන්වන්න (w)	0.168115423683048	0.904762
1932	Global JavaScript Policies	ගෝලීය ජාවාස්ක්‍රිප්ට ප්‍රතිපත්ති@ title: group	0.16810990072372078	0.304965
1933	This is where you live. KDE will use the defaults for this country or region.	මෙය ඔබ පදිංචි ස්ථානයයි, KDE විසින් මෙම රටට හා ප්‍රදේශයට අදාල පෙරනිමි සැකසුම් භාවිත කරනු ඇත.	0.1681056160978187	0.630713
1934	The window id of the target window Specifies the id of the window to use. If the id starts with 0x it is assumed to be in hex.	ඉලක්කගත කවුළුවේ කවුළු id අංකය කවුළුච සඳහා භාවිත id අංකය ලබාදේ. id අංකය 0x ගෙන් ඇරඹේ නම් එය හෙක්සයක් ලෙස සැලකේ.	0.16810399358200812	0.356246
1935	Checking file system for new files	නව ගොනු සඳහා ගොනු පද්ධතිය පිරික්සමින්@ info: status	0.168068009244962	0.635989
1936	Configure settings specifically for a window	එක් කවුළුවකට විශේෂයෙන් සැකසුම් සාදන්නName	0.16806535980754234	0.700794
1937	Primary operating mode	ප්‍රාථමික මෙහෙයුම් ආකාරය	0.16805007162543006	0.771304
1938	Turn off	අක්‍රීය කරන්න (f)	0.1680271540508329	0.333333
1939	'%1 'needs a password to be accessed. Please enter a password.	ප්‍රවේශය සඳහා '% 1' හට රහස්පදය අවශ්‍ය වේ. කරුණාකර රහස්පදයක් ඇතුළත් කරන්න.	0.16800282177973713	0.379987
1940	Galician	ගැලීසියානුName	0.16800109919871722	1.0
1941	Galician	ගලිසියන්Name	0.16800109919871722	1.0
1942	Developer (HTML rendering engine, JavaScript)	සංවර්‍ධක (HTML දර්ශන ඇන්ජිම, JavaScript)	0.1679700801932995	0.415164
1943	Only show thumbnail bar if there are at least specified number of windows	අවම වශයෙන් නිවේශිත කවුළු ගණනක් පවතීනම් පමණක් කුඩාරූප තීරුව පෙන්වන්න	0.16796229270994445	0.577305
1944	Indexed files:	සූචිගත කල ගොනු:	0.1679548022077597	0.420833
1945	Inactive Titlebar	අක්‍රීය මාතෘකා පෙළ	0.16794292946724454	0.894737
1946	Add new identification text for a site.	අඩවියක් වෙත නව අනන්‍යතා පෙළක් එක් කරන්න.	0.16792435351817403	0.642988
1947	Unable to locate file %1 which is necessary to run this service. Please check your software installation.	මෙම සේවාව ක්‍රියාත්මක කිරීමට අවශ්‍ය% 1 ගොණුව සොයාගත නොහැක. කරුණාකර ඔබේ ස්ථාපනය පරීක්‍ෂා‍ කරන්න.	0.1678187923448604	0.688083
1948	Remove Widgets...	සේවා තොරතුරු (සක්‍රීය සේවා නැත)	0.16779653838420927	0.383681
1950	You do not have the permission to renice the process and there was a problem trying to run as root. Error %1 %2	මෙම සැකසීම වඩා සුදුසු කිරීමට ඔබට බලතල නොමැති අතර, එය රූට් ලෙස ක්‍රියාකිරීමේ දෝශයක්. දෝශය% 1% 2	0.16774337510878468	0.486701
1951	Application Launcher	යෙදුම් ඇරඹුමComment	0.16772855402996356	0.539286
1952	Required X Extension Not Available	ඇවැසි X දිගුව නොපවතී	0.1677031221170182	0.942857
